timestamp,open,high,low,close,volume
2025-06-24 04:00:00,167.8000,168.0000,167.2000,167.5800,8382
2025-06-24 04:01:00,167.5100,167.6200,167.3900,167.4900,4644
2025-06-24 04:02:00,167.4900,167.5700,167.4000,167.4900,2954
2025-06-24 04:03:00,167.5100,167.6400,167.4800,167.5900,2400
2025-06-24 04:04:00,167.5900,167.6500,167.5200,167.6400,2603
2025-06-24 04:05:00,167.6000,167.6900,167.6000,167.6400,3204
2025-06-24 04:06:00,167.6600,167.6700,167.6200,167.6600,1335
2025-06-24 04:07:00,167.6600,167.6600,167.5900,167.6200,3197
2025-06-24 04:08:00,167.6000,167.6300,167.5600,167.6100,2526
2025-06-24 04:09:00,167.6400,167.6800,167.5600,167.6400,1726
2025-06-24 04:10:00,167.6900,167.7600,167.6500,167.7300,609
2025-06-24 04:11:00,167.7700,167.7700,167.6400,167.7000,643
2025-06-24 04:12:00,167.7500,167.7900,167.7100,167.7800,1249
2025-06-24 04:13:00,167.7700,167.7800,167.7000,167.7000,1582
2025-06-24 04:14:00,167.7000,167.7200,167.6600,167.7000,1569
2025-06-24 04:15:00,167.7300,167.7500,167.6700,167.7400,1260
2025-06-24 04:16:00,167.7400,167.7400,167.5900,167.6400,4996
2025-06-24 04:17:00,167.6300,167.6600,167.6100,167.6400,920
2025-06-24 04:18:00,167.6200,167.6600,167.6100,167.6600,244
2025-06-24 04:19:00,167.6600,167.6700,167.6300,167.6600,1519
2025-06-24 04:20:00,167.6500,167.6600,167.6200,167.6500,1068
2025-06-24 04:21:00,167.6500,167.6800,167.6300,167.6600,1820
2025-06-24 04:22:00,167.6700,167.6800,167.5100,167.6000,3398
2025-06-24 04:23:00,167.5400,167.6200,167.5300,167.5700,356
2025-06-24 04:24:00,167.6200,167.6700,167.5700,167.6200,991
2025-06-24 04:25:00,167.5800,167.6600,167.5800,167.6200,209
2025-06-24 04:26:00,167.6200,167.6400,167.5900,167.6100,627
2025-06-24 04:27:00,167.6000,167.6100,167.5500,167.5800,1479
2025-06-24 04:28:00,167.5800,167.6000,167.5800,167.6000,242
2025-06-24 04:29:00,167.6000,167.6500,167.5900,167.6500,482
2025-06-24 04:30:00,167.6500,167.6600,167.6100,167.6600,980
2025-06-24 04:31:00,167.6400,167.6600,167.5900,167.6400,923
2025-06-24 04:32:00,167.6200,167.6500,167.6000,167.6100,891
2025-06-24 04:33:00,167.6000,167.6300,167.5700,167.6000,1766
2025-06-24 04:34:00,167.6000,167.6100,167.5500,167.6100,692
2025-06-24 04:35:00,167.6300,167.6500,167.5800,167.6100,764
2025-06-24 04:36:00,167.6400,167.6700,167.5700,167.6600,3085
2025-06-24 04:37:00,167.6600,167.6700,167.5900,167.5900,358
2025-06-24 04:38:00,167.5900,167.6500,167.5800,167.6200,431
2025-06-24 04:39:00,167.6500,167.6600,167.6200,167.6400,1171
2025-06-24 04:40:00,167.6300,167.6600,167.6200,167.6300,251
2025-06-24 04:41:00,167.6200,167.6700,167.6200,167.6500,2047
2025-06-24 04:42:00,167.6300,167.6500,167.5800,167.5800,1958
2025-06-24 04:43:00,167.5900,167.6200,167.5700,167.6000,771
2025-06-24 04:44:00,167.5900,167.6300,167.5900,167.6300,806
2025-06-24 04:45:00,167.6300,167.6500,167.5800,167.6200,906
2025-06-24 04:46:00,167.6300,167.6500,167.6100,167.6500,1032
2025-06-24 04:47:00,167.6500,167.6500,167.6300,167.6400,1120
2025-06-24 04:48:00,167.6400,167.7500,167.6400,167.6700,2904
2025-06-24 04:49:00,167.6500,167.6900,167.6200,167.6900,746
2025-06-24 04:50:00,167.6800,167.7000,167.6500,167.6600,424
2025-06-24 04:51:00,167.6700,167.7000,167.6200,167.6400,629
2025-06-24 04:52:00,167.6400,167.6600,167.5900,167.6000,380
2025-06-24 04:53:00,167.6000,167.6800,167.6000,167.6800,1439
2025-06-24 04:54:00,167.6500,167.6600,167.5900,167.6000,860
2025-06-24 04:55:00,167.6000,167.6200,167.5600,167.5900,1998
2025-06-24 04:56:00,167.5500,167.6000,167.5100,167.5500,2396
2025-06-24 04:57:00,167.5400,167.5400,167.5000,167.5000,1664
2025-06-24 04:58:00,167.5700,167.5700,167.5000,167.5300,1678
2025-06-24 04:59:00,167.5500,167.5600,167.5000,167.5200,2513
2025-06-24 05:00:00,167.5500,167.5600,167.5200,167.5400,689
2025-06-24 05:01:00,167.5500,167.5900,167.5000,167.5900,1879
2025-06-24 05:02:00,167.5700,167.5700,167.5000,167.5000,1085
2025-06-24 05:03:00,167.5100,167.6200,167.5000,167.5700,1720
2025-06-24 05:04:00,167.6000,167.6400,167.5200,167.5200,2496
2025-06-24 05:05:00,167.6000,167.7000,167.5600,167.6400,3635
2025-06-24 05:06:00,167.6400,167.6400,167.5500,167.5500,1698
2025-06-24 05:07:00,167.5800,167.6600,167.5500,167.6400,1652
2025-06-24 05:08:00,167.6700,167.6800,167.6300,167.6600,242
2025-06-24 05:09:00,167.6600,167.6800,167.6100,167.6500,440
2025-06-24 05:10:00,167.6500,167.6500,167.5900,167.6300,832
2025-06-24 05:11:00,167.6100,167.6100,167.5700,167.6000,321
2025-06-24 05:12:00,167.6000,167.6000,167.5600,167.5900,456
2025-06-24 05:13:00,167.5700,167.6100,167.5500,167.6100,368
2025-06-24 05:14:00,167.6100,167.6400,167.5600,167.6400,223
2025-06-24 05:15:00,167.6100,167.6200,167.5700,167.6100,698
2025-06-24 05:16:00,167.6000,167.6400,167.5500,167.6100,1601
2025-06-24 05:17:00,167.5800,167.6200,167.5800,167.6000,427
2025-06-24 05:18:00,167.6100,167.6100,167.5300,167.5300,1066
2025-06-24 05:19:00,167.6000,167.6000,167.5400,167.5900,195
