timestamp,open,high,low,close,volume
2025-06-24 04:00:00,212.0000,212.0000,211.1200,212.0000,9140
2025-06-24 04:01:00,212.0000,212.0000,211.7200,211.8400,4540
2025-06-24 04:02:00,211.6800,211.8900,211.5000,211.7800,4570
2025-06-24 04:03:00,211.7800,212.0600,211.7800,212.0600,9487
2025-06-24 04:04:00,212.0300,212.0800,211.8500,212.0000,3922
2025-06-24 04:05:00,211.9800,212.1700,211.9800,212.1200,898
2025-06-24 04:06:00,212.1600,212.1600,212.0300,212.1000,1341
2025-06-24 04:07:00,212.1000,212.1000,211.9900,211.9900,1802
2025-06-24 04:08:00,211.9800,212.0600,211.9400,211.9900,3461
2025-06-24 04:09:00,212.0200,212.1000,211.8600,212.0200,1538
2025-06-24 04:10:00,212.0700,212.1800,212.0200,212.1800,667
2025-06-24 04:11:00,212.1700,212.2300,212.1000,212.2300,2877
2025-06-24 04:12:00,212.1800,212.4600,212.1800,212.4600,2857
2025-06-24 04:13:00,212.4500,212.4500,212.2700,212.3000,1138
2025-06-24 04:14:00,212.4300,212.4300,212.2100,212.2300,864
2025-06-24 04:15:00,212.2700,212.3400,212.2100,212.2600,893
2025-06-24 04:16:00,212.2700,212.2800,212.1800,212.2000,540
2025-06-24 04:17:00,212.1400,212.2300,212.0200,212.2300,2242
2025-06-24 04:18:00,212.2300,212.2400,212.1200,212.1500,407
2025-06-24 04:19:00,212.0900,212.2200,212.0900,212.2200,60
2025-06-24 04:20:00,212.1600,212.3000,212.1300,212.2800,2058
2025-06-24 04:21:00,212.2800,212.3500,212.2400,212.3200,1574
2025-06-24 04:22:00,212.4500,212.4700,212.2000,212.4000,1809
2025-06-24 04:23:00,212.4400,212.4400,212.2800,212.3600,159
2025-06-24 04:24:00,212.4000,212.4100,212.2000,212.3200,916
2025-06-24 04:25:00,212.3700,212.3900,212.2100,212.3700,1023
2025-06-24 04:26:00,212.2600,212.3500,212.2300,212.3200,1011
2025-06-24 04:27:00,212.3200,212.3900,212.3200,212.3900,503
2025-06-24 04:28:00,212.3900,212.3900,212.2900,212.2900,772
2025-06-24 04:29:00,212.3900,212.3900,212.3500,212.3500,211
2025-06-24 04:30:00,212.3900,212.3900,212.2700,212.3100,1706
2025-06-24 04:31:00,212.3100,212.3100,212.2200,212.2300,133
2025-06-24 04:32:00,212.2100,212.2400,212.1900,212.1900,72
2025-06-24 04:33:00,212.1800,212.1800,212.0100,212.0100,1221
2025-06-24 04:34:00,212.1200,212.1200,212.0200,212.0300,1089
2025-06-24 04:35:00,212.1000,212.1800,212.0400,212.1600,731
2025-06-24 04:36:00,212.0600,212.1500,212.0400,212.0700,1113
2025-06-24 04:37:00,212.0700,212.1000,212.0000,212.0000,214
2025-06-24 04:38:00,212.0500,212.1200,212.0100,212.1000,173
2025-06-24 04:39:00,212.1000,212.1100,212.0600,212.0800,139
2025-06-24 04:40:00,212.0100,212.0400,211.9900,212.0300,1260
2025-06-24 04:41:00,211.9900,212.0500,211.9500,212.0200,628
2025-06-24 04:42:00,212.0100,212.0400,211.9300,211.9700,217
2025-06-24 04:43:00,211.9600,211.9600,211.8700,211.8800,708
2025-06-24 04:44:00,211.8500,211.9000,211.8300,211.8500,781
2025-06-24 04:45:00,211.9000,211.9000,211.8500,211.9000,194
2025-06-24 04:46:00,211.9000,211.9500,211.9000,211.9400,295
2025-06-24 04:47:00,211.9500,212.0200,211.9500,211.9500,1478
2025-06-24 04:48:00,211.9900,212.1000,211.9900,212.0800,735
2025-06-24 04:49:00,212.0200,212.0600,211.9500,211.9900,327
2025-06-24 04:50:00,212.0000,212.0200,211.9300,211.9300,307
2025-06-24 04:51:00,211.9200,212.1400,211.9100,212.1400,3826
2025-06-24 04:52:00,212.1000,212.1000,211.9700,212.0500,244
2025-06-24 04:53:00,212.0500,212.1600,212.0500,212.1400,751
2025-06-24 04:54:00,212.0800,212.1200,212.0600,212.1100,561
2025-06-24 04:55:00,212.0700,212.1400,212.0200,212.1400,470
2025-06-24 04:56:00,212.0600,212.1100,212.0100,212.0500,99
2025-06-24 04:57:00,212.0500,212.2100,212.0500,212.1400,1282
2025-06-24 04:58:00,212.1300,212.2600,212.1300,212.2600,12
2025-06-24 04:59:00,212.2500,212.2500,212.1300,212.1500,73
