timestamp,open,high,low,close,volume
2025-06-24 04:00:00,292.1500,292.1500,290.3300,291.4200,62
2025-06-24 04:01:00,291.4200,291.6100,291.4200,291.5900,48
2025-06-24 04:02:00,291.9400,291.9400,291.1800,291.4000,18
2025-06-24 04:03:00,291.4000,291.4000,291.4000,291.4000,1
2025-06-24 04:04:00,291.5900,291.9400,291.2500,291.3000,199
2025-06-24 04:05:00,291.3000,291.8000,291.3000,291.7600,283
2025-06-24 04:06:00,291.5200,291.8000,291.4300,291.4300,66
2025-06-24 04:08:00,291.8000,291.8600,291.8000,291.8600,28
2025-06-24 04:09:00,291.8100,291.8100,291.5200,291.5200,23
2025-06-24 04:10:00,291.8100,291.8100,291.8100,291.8100,3
2025-06-24 04:11:00,291.3500,291.8100,291.3500,291.8100,56
2025-06-24 04:13:00,291.5100,291.5100,291.5100,291.5100,42
2025-06-24 04:15:00,291.4900,291.4900,291.3500,291.3500,36
2025-06-24 04:16:00,291.8000,291.8000,291.4400,291.4400,59
2025-06-24 04:17:00,291.7000,291.7500,291.7000,291.7500,28
2025-06-24 04:18:00,291.7000,291.7000,291.7000,291.7000,1
2025-06-24 04:23:00,291.7900,291.9700,291.5000,291.5000,20
2025-06-24 04:24:00,291.9100,291.9800,291.8600,291.9800,86
2025-06-24 04:25:00,291.7000,291.9300,291.7000,291.9300,4
2025-06-24 04:26:00,291.6100,291.7100,291.6000,291.6100,78
2025-06-24 04:27:00,291.8000,291.8700,291.8000,291.8700,22
2025-06-24 04:28:00,291.8500,291.8500,291.8500,291.8500,4
2025-06-24 04:30:00,291.6300,291.8800,291.6300,291.8800,12
2025-06-24 04:31:00,291.8500,291.8600,291.8500,291.8600,20
2025-06-24 04:33:00,291.9500,291.9500,291.8600,291.8600,11
2025-06-24 04:36:00,291.8400,291.8400,291.8300,291.8300,14
2025-06-24 04:37:00,291.8300,291.8300,291.8100,291.8100,9
2025-06-24 04:39:00,291.5400,291.5400,291.5400,291.5400,2
2025-06-24 04:40:00,291.8000,291.8000,291.8000,291.8000,2
2025-06-24 04:42:00,291.7800,291.7800,291.7800,291.7800,2
2025-06-24 04:46:00,291.7800,291.8000,291.7800,291.8000,22
2025-06-24 04:47:00,291.4600,291.4600,291.4600,291.4600,4
2025-06-24 04:48:00,291.5400,291.7800,291.5400,291.7800,112
2025-06-24 04:49:00,291.7200,291.7200,291.5000,291.5000,25
2025-06-24 04:50:00,291.7700,291.7700,291.7700,291.7700,1
2025-06-24 04:54:00,291.6000,291.7800,291.6000,291.7800,11
2025-06-24 04:55:00,291.6000,291.6000,291.6000,291.6000,4
2025-06-24 04:59:00,291.6200,291.6200,291.6200,291.6200,1
2025-06-24 05:00:00,291.7700,291.7700,291.7700,291.7700,5
2025-06-24 05:01:00,291.7800,291.7800,291.7800,291.7800,4
2025-06-24 05:02:00,291.8800,291.9100,291.6500,291.6500,14
2025-06-24 05:05:00,291.9100,291.9100,291.9100,291.9100,2
2025-06-24 05:06:00,291.6500,291.8000,291.6500,291.7800,21
2025-06-24 05:08:00,291.8800,291.9800,291.8800,291.9800,250
2025-06-24 05:09:00,291.9700,291.9900,291.7800,291.9500,47
2025-06-24 05:10:00,291.7800,291.8000,291.7800,291.7800,75
2025-06-24 05:11:00,291.7800,291.9700,291.7800,291.7800,52
2025-06-24 05:13:00,291.9500,291.9500,291.9500,291.9500,3
2025-06-24 05:14:00,291.7800,291.7800,291.7800,291.7800,3
2025-06-24 05:15:00,291.9500,292.1600,291.7800,292.1300,539
2025-06-24 05:17:00,292.1700,292.1800,292.1700,292.1800,20
2025-06-24 05:18:00,292.1700,292.4000,292.1700,292.4000,5
2025-06-24 05:19:00,292.1500,292.3700,291.9800,292.3700,63
2025-06-24 05:20:00,292.4000,292.4000,292.3800,292.3800,24
2025-06-24 05:21:00,292.2700,292.2700,292.2700,292.2700,25
2025-06-24 05:23:00,291.8200,291.8200,291.8200,291.8200,19
2025-06-24 05:24:00,292.2000,292.2000,292.2000,292.2000,5
2025-06-24 05:25:00,291.8700,291.8700,291.8700,291.8700,1
2025-06-24 05:28:00,292.2000,292.2000,292.0200,292.1900,55
2025-06-24 05:29:00,292.2300,292.2300,292.2300,292.2300,5
2025-06-24 05:31:00,292.2200,292.2400,292.2200,292.2400,10
2025-06-24 05:33:00,292.0400,292.0400,292.0100,292.0100,20
2025-06-24 05:34:00,292.1900,292.1900,292.1900,292.1900,6
2025-06-24 05:35:00,292.0300,292.0300,292.0100,292.0100,65
2025-06-24 05:37:00,292.2200,292.2200,292.0000,292.0000,7
2025-06-24 05:39:00,292.2000,292.2000,292.2000,292.2000,1
2025-06-24 05:40:00,292.2400,292.2400,292.2400,292.2400,5
2025-06-24 05:42:00,292.2400,292.2400,292.2200,292.2200,3
2025-06-24 05:43:00,292.2000,292.2000,292.2000,292.2000,20
2025-06-24 05:49:00,291.9700,291.9700,291.8200,291.8200,50
2025-06-24 05:51:00,291.9800,291.9800,291.9800,291.9800,4
2025-06-24 05:52:00,291.8200,292.1700,291.8200,291.9400,42
2025-06-24 05:53:00,291.9800,291.9800,291.9700,291.9700,41
2025-06-24 05:54:00,291.9800,291.9800,291.9800,291.9800,1
2025-06-24 05:55:00,291.9800,291.9800,291.9800,291.9800,1
2025-06-24 05:57:00,291.9800,291.9800,291.9800,291.9800,1
2025-06-24 05:58:00,291.9900,292.0000,291.9900,292.0000,17
2025-06-24 05:59:00,291.8300,291.8300,291.6700,291.6700,75
2025-06-24 06:00:00,291.6500,291.6500,291.5600,291.5600,10
2025-06-24 06:03:00,291.6100,291.6100,291.6100,291.6100,1
2025-06-24 06:04:00,291.8200,291.8200,291.8200,291.8200,1
2025-06-24 06:05:00,291.6500,291.7400,291.6500,291.7400,6
2025-06-24 06:06:00,291.7500,291.7600,291.7400,291.7400,7
2025-06-24 06:07:00,291.7500,291.7500,291.7500,291.7500,1
2025-06-24 06:09:00,291.8800,291.8800,291.8800,291.8800,5
2025-06-24 06:11:00,291.8000,291.8000,291.8000,291.8000,3
2025-06-24 06:12:00,291.7400,291.7400,291.6100,291.6100,28
2025-06-24 06:16:00,291.7500,291.7500,291.7300,291.7300,22
2025-06-24 06:17:00,291.7500,291.7500,291.7500,291.7500,42
2025-06-24 06:24:00,291.8800,291.8800,291.8800,291.8800,3
2025-06-24 06:26:00,291.8800,291.8800,291.8800,291.8800,2
2025-06-24 06:27:00,291.8800,291.8800,291.8800,291.8800,15
2025-06-24 06:31:00,291.7500,291.8600,291.6300,291.6300,12
2025-06-24 06:36:00,291.7500,291.7500,291.7500,291.7500,5
2025-06-24 06:40:00,291.8300,291.8300,291.8300,291.8300,1
2025-06-24 06:42:00,291.8500,291.8500,291.8500,291.8500,5
2025-06-24 06:44:00,291.8500,291.8800,291.8500,291.8800,10
2025-06-24 06:49:00,291.8800,291.8800,291.8800,291.8800,6
2025-06-24 06:52:00,291.6500,291.6500,291.6500,291.6500,1
2025-06-24 06:59:00,291.7500,291.7500,291.7500,291.7500,1
2025-06-24 07:00:00,291.7500,291.8500,291.6000,291.8000,343
2025-06-24 07:01:00,291.7000,291.7400,291.7000,291.7400,150
2025-06-24 07:02:00,291.8100,291.8100,291.8100,291.8100,86
2025-06-24 07:03:00,291.8600,291.8600,291.8100,291.8100,17
2025-06-24 07:05:00,291.8100,291.8100,291.8100,291.8100,4
2025-06-24 07:07:00,291.8000,291.8000,291.6600,291.7000,79
